"","ctl-treatA_Left","ctl-treatA_Right","ctl-treatA_Middle","ctl-treatA_Sides","ctl-treatA_MaxVal","ctl-treatA_MaxTime","ctl-treatB_Left","ctl-treatB_Right","ctl-treatB_Middle","ctl-treatB_Sides","ctl-treatB_MaxVal","ctl-treatB_MaxTime","treatA-treatB_Left","treatA-treatB_Right","treatA-treatB_Middle","treatA-treatB_Sides","treatA-treatB_MaxVal","treatA-treatB_MaxTime"
"PF3D7_0819500",-0.299998972578535,0.130241980036973,-0.150820189060599,-0.0189368034809636,-0.299998972578535,"Left",-0.216893125668894,0.26542156468592,0.041816299288802,0.00671213972822313,0.26542156468592,"Right",0.0831058469096408,0.135179584648946,0.192636488349401,0.0256489432091867,0.192636488349401,"Mid"
"PF3D7_0819600",-0.00360360345482182,0.467535960149559,0.485089862404862,-0.0211575057101243,0.485089862404862,"Mid",-0.0675431635710676,0.222883538430006,0.307915997582912,-0.152575622723974,0.307915997582912,"Mid",-0.0639395601162458,-0.244652421719553,-0.177173864821949,-0.13141811701385,-0.244652421719553,"Right"
"PF3D7_0819700",-0.0400629563989907,0.231749737310216,0.389954322672709,-0.198267541761485,0.389954322672709,"Mid",0.65005757444481,0.604118988594974,1.00225101693962,0.251925546100168,1.00225101693962,"Mid",0.690120530843801,0.372369251284758,0.612296694266908,0.450193087861652,0.690120530843801,"Left"
"PF3D7_0819800",-0.21870260798436,0.0596408394835063,-0.312652555405363,0.153590786904508,-0.312652555405363,"Mid",0.265782983048163,-0.0811455723741643,0.10871476238603,0.0759226482879684,0.265782983048163,"Left",0.484485591032524,-0.140786411857671,0.421367317791393,-0.0776681386165401,0.484485591032524,"Left"
"PF3D7_0819900",0.33695999778551,-0.276047179839709,-0.147517091144129,0.20842990908993,0.33695999778551,"Left",0.294397491943948,0.228791040622011,0.321054915671754,0.202133616894205,0.321054915671754,"Mid",-0.0425625058415624,0.504838220461721,0.468572006815884,-0.00629629219572515,0.504838220461721,"Right"
"PF3D7_0820000",0.17528744904886,0.292468088695182,0.44528835800534,0.0224671797387025,0.44528835800534,"Mid",0.136263390557102,-0.055430264423582,0.0847502471588924,-0.00391712102537229,0.136263390557102,"Left",-0.0390240584917581,-0.347898353118764,-0.360538110846448,-0.0263843007640747,-0.360538110846448,"Mid"
"PF3D7_0820100",-0.306265442350818,-0.17224549738965,-0.42714315379715,-0.0513677859433176,-0.42714315379715,"Mid",-0.34374209922054,0.0483751131306194,-0.405895373490413,0.110528387400492,-0.405895373490413,"Mid",-0.0374766568697225,0.220620610520269,0.0212477803067367,0.16189617334381,0.220620610520269,"Right"
"PF3D7_0820200",0.153471789445968,0.25861388083464,0.42119605902984,-0.00911038874923216,0.42119605902984,"Mid",0.0778508503091721,0.190376643304813,0.335463636759096,-0.0672361431451106,0.335463636759096,"Mid",-0.0756209391367959,-0.0682372375298272,-0.0857324222707446,-0.0581257543958784,-0.0857324222707446,"Mid"
"PF3D7_0820300",0.08652615515659,0.19605252590154,0.3209978297159,-0.0384191486577693,0.3209978297159,"Mid",-0.191673245951435,-0.000481851695512228,0.00303648745095988,-0.195191585097907,-0.195191585097907,"Sides",-0.278199401108025,-0.196534377597052,-0.31796134226494,-0.156772436440138,-0.31796134226494,"Mid"
"PF3D7_0820400",0.372294060427961,-0.0109161720700865,0.242229614366945,0.119148273990929,0.372294060427961,"Left",0.599789256720293,0.243060197139626,0.50769987701083,0.33514957684909,0.599789256720293,"Left",0.227495196292332,0.253976369209713,0.265470262643885,0.21600130285816,0.265470262643885,"Mid"
"PF3D7_0820500",-0.0224677878621939,-0.00965961813149136,-0.0321028582630645,-2.45477306209408e-05,-0.0321028582630645,"Mid",-0.162008994932116,-0.0282154467089376,-0.00831829498978107,-0.181906146651272,-0.181906146651272,"Sides",-0.139541207069922,-0.0185558285774462,0.0237845632732834,-0.181881598920651,-0.181881598920651,"Sides"
"PF3D7_0820600",0.088743200607776,-0.152351565004445,-0.231240960995915,0.167632596599247,-0.231240960995915,"Mid",0.700800176196507,0.14309274155012,0.742700086991615,0.101192830755012,0.742700086991615,"Mid",0.612056975588731,0.295444306554565,0.973941047987531,-0.0664397658442349,0.973941047987531,"Mid"
"PF3D7_0820700",-0.165420224644681,-0.152823394572465,-0.114734693629986,-0.20350892558716,-0.20350892558716,"Sides",-0.0338366539772694,-0.232614864172384,-0.131726433759301,-0.134725084390352,-0.232614864172384,"Right",0.131583570667411,-0.0797914695999191,-0.0169917401293153,0.0687838411968075,0.131583570667411,"Left"
"PF3D7_0820800",0.34125195266174,-0.202663465668711,-0.368374565520825,0.506963052513853,0.506963052513853,"Sides",0.217801462013339,0.0530710318751061,0.0619707636220884,0.208901730266356,0.217801462013339,"Left",-0.123450490648401,0.255734497543817,0.430345329142913,-0.298061322247497,0.430345329142913,"Mid"
"PF3D7_0820900",0.0169820882551557,0.17420211477825,0.195429939467522,-0.00424573643411592,0.195429939467522,"Mid",-0.114964453365287,-0.254377714426399,-0.287792979348607,-0.0815491884430784,-0.287792979348607,"Mid",-0.131946541620442,-0.42857982920465,-0.483222918816129,-0.0773034520089625,-0.483222918816129,"Mid"
"PF3D7_0821000",-0.0432251543478211,-0.370017548228194,-0.328230844871345,-0.0850118577046702,-0.370017548228194,"Right",0.333579642655061,0.249288527322838,0.389326206886943,0.193541963090956,0.389326206886943,"Mid",0.376804797002882,0.619306075551033,0.717557051758288,0.278553820795626,0.717557051758288,"Mid"
"PF3D7_0821100",0.121966661724333,0.23538790930513,0.318228292476751,0.0391262785527122,0.318228292476751,"Mid",-0.112248990149637,0.175625277566812,0.11648677590112,-0.0531104884839446,0.175625277566812,"Right",-0.23421565187397,-0.0597626317383174,-0.201741516575631,-0.0922367670366568,-0.23421565187397,"Left"
"PF3D7_0821200",0.00821645054064921,-0.390136974748776,-0.211047324804949,-0.170873199403178,-0.390136974748776,"Right",0.103110388745517,0.518412409876101,0.303111347053313,0.318411451568306,0.518412409876101,"Right",0.0948939382048681,0.908549384624877,0.514158671858262,0.489284650971484,0.908549384624877,"Right"
"PF3D7_0821300",0.100539226030564,0.317200024310499,0.50280954515527,-0.0850702948142079,0.50280954515527,"Mid",0.0231989629229526,0.115263954811229,0.189370796442643,-0.050907878708462,0.189370796442643,"Mid",-0.077340263107611,-0.20193606949927,-0.313438748712627,0.0341624161057459,-0.313438748712627,"Mid"
"PF3D7_0821400",-0.32011085420232,0.0760190100612531,-0.125609162433338,-0.11848268170773,-0.32011085420232,"Left",-0.255758875223448,-0.058554954574092,-0.158208335146638,-0.156105494650902,-0.255758875223448,"Left",0.0643519789788726,-0.134573964635345,-0.0325991727133005,-0.037622812943172,-0.134573964635345,"Right"
"PF3D7_0821500",0.423900342179834,0.263906054670896,0.0826014675840715,0.605204929266659,0.605204929266659,"Sides",-0.607332166952765,-0.127129752431472,-0.421357568989047,-0.31310435039519,-0.607332166952765,"Left",-1.0312325091326,-0.391035807102369,-0.503959036573119,-0.918309279661849,-1.0312325091326,"Left"
"PF3D7_0821600",0.148952039995293,0.236463014261719,0.397758378797231,-0.0123433245402194,0.397758378797231,"Mid",-0.0542572673837547,0.0302987447432728,0.145894965217679,-0.16985348785816,-0.16985348785816,"Sides",-0.203209307379048,-0.206164269518446,-0.251863413579552,-0.157510163317941,-0.251863413579552,"Mid"
"PF3D7_0821700",-0.038890754172329,0.143988812818941,0.349215853774904,-0.244117795128292,0.349215853774904,"Mid",0.143120642441436,0.255868243566498,0.403246789486606,-0.00425790347867245,0.403246789486606,"Mid",0.182011396613765,0.111879430747557,0.0540309357117026,0.239859891649619,0.239859891649619,"Sides"
"PF3D7_0821800",0.0530962292624081,0.317010228811726,0.235026206866807,0.135080251207327,0.317010228811726,"Right",-0.164887723163675,0.202389229235115,0.131768061989976,-0.094266555918536,0.202389229235115,"Right",-0.217983952426083,-0.114620999576611,-0.103258144876831,-0.229346807125863,-0.229346807125863,"Sides"
"PF3D7_0821900",-0.606548914154663,0.046100744635406,0.00568531159085025,-0.566133481110109,-0.606548914154663,"Left",-0.415965321388469,0.213739489785302,0.222551674234581,-0.424777505837748,-0.424777505837748,"Sides",0.190583592766194,0.167638745149896,0.216866362643731,0.14135597527236,0.216866362643731,"Mid"
"PF3D7_0822000",-0.202478661144562,-0.473820465476909,-0.635916674764353,-0.0403824518571188,-0.635916674764353,"Mid",0.0682719385020923,0.132650604550138,0.0444995531589631,0.156422989893267,0.156422989893267,"Sides",0.270750599646654,0.606471070027047,0.680416227923315,0.196805441750386,0.680416227923315,"Mid"
"PF3D7_0822100",0.023814216401946,0.0414950640887613,0.171887381674673,-0.106578101183966,0.171887381674673,"Mid",0.0264349749711965,-0.0336346062274483,0.191511193493466,-0.198710824749717,-0.198710824749717,"Sides",0.00262075856925052,-0.0751296703162096,0.0196238118187925,-0.0921327235657516,-0.0921327235657516,"Sides"
"PF3D7_0822200",0.311203241818671,0.272706948369012,0.458516468686152,0.125393721501531,0.458516468686152,"Mid",0.267265349242569,0.233122789089065,0.315640054120176,0.184748084211458,0.315640054120176,"Mid",-0.0439378925761017,-0.0395841592799468,-0.142876414565976,0.0593543627099273,-0.142876414565976,"Mid"
"PF3D7_0822300",0.377794711839549,-0.0634737660170687,0.107187604779401,0.207133341043079,0.377794711839549,"Left",0.235435103817427,0.359051405215979,0.475731590128872,0.118754918904534,0.475731590128872,"Mid",-0.142359608022122,0.422525171233048,0.368543985349471,-0.0883784221385447,0.422525171233048,"Right"
"PF3D7_0822400",0.226428119456041,-0.0784814713126489,-0.13496691304854,0.282913561191932,0.282913561191932,"Sides",-0.140784614617649,-0.22994121736372,-0.170462450093547,-0.200263381887822,-0.22994121736372,"Right",-0.36721273407369,-0.151459746051071,-0.0354955370450069,-0.483176943079754,-0.483176943079754,"Sides"
"PF3D7_0822500",0.0202757031863102,0.35048822401471,0.388924996721252,-0.0181610695202313,0.388924996721252,"Mid",-0.30539559858166,-0.038419194642275,-0.0627464421822714,-0.281068351041664,-0.30539559858166,"Left",-0.32567130176797,-0.388907418656985,-0.451671438903523,-0.262907281521433,-0.451671438903523,"Mid"
"PF3D7_0822600",-0.13958216379019,-0.24310012252458,-0.228566070429331,-0.154116215885439,-0.24310012252458,"Right",-0.283795759427233,0.112940671615906,0.0020207008475862,-0.172875788658914,-0.283795759427233,"Left",-0.144213595637043,0.356040794140486,0.230586771276917,-0.0187595727734745,0.356040794140486,"Right"
"PF3D7_0822700",-0.271677598011769,-0.232002835816529,-0.110160149818526,-0.393520284009772,-0.393520284009772,"Sides",-0.186775839169011,-0.188395537983751,-0.103555297457516,-0.271616079695246,-0.271616079695246,"Sides",0.0849017588427575,0.0436072978327781,0.00660485236101021,0.121904204314526,0.121904204314526,"Sides"
"PF3D7_0822800",0.297510364784944,-0.200983244896318,-0.0893927764972184,0.185919896385844,0.297510364784944,"Left",0.0786458365468663,0.213358259852711,0.234771524759238,0.0572325716403394,0.234771524759238,"Mid",-0.218864528238078,0.41434150474903,0.324164301256457,-0.128687324745505,0.41434150474903,"Right"
"PF3D7_0822900",-0.471179067207887,-0.390715901444732,-0.352871740328787,-0.509023228323833,-0.509023228323833,"Sides",0.317550771727411,-0.156820913640216,0.0756597154511102,0.0850701426360855,0.317550771727411,"Left",0.788729838935299,0.233894987804517,0.428531455779897,0.594093370959919,0.788729838935299,"Left"
"PF3D7_0823000",0.146281291946657,0.275470201821562,0.40122317471181,0.0205283190564096,0.40122317471181,"Mid",0.0698057675370823,0.0863565122934451,0.183752981456093,-0.0275907016255658,0.183752981456093,"Mid",-0.0764755244095751,-0.189113689528117,-0.217470193255717,-0.0481190206819754,-0.217470193255717,"Mid"
"PF3D7_0823100",0.390287429783741,0.144938451787803,0.284256137841093,0.250969743730451,0.390287429783741,"Left",0.144319066950623,0.260188265007062,0.266230340244876,0.138276991712809,0.266230340244876,"Mid",-0.245968362833118,0.115249813219259,-0.018025797596217,-0.112692752017642,-0.245968362833118,"Left"
"PF3D7_0823200",0.377010137053745,0.233786180962774,0.56646569644893,0.044330621567589,0.56646569644893,"Mid",0.598467713394375,0.346777659708227,0.677651866612436,0.267593506490166,0.677651866612436,"Mid",0.22145757634063,0.112991478745453,0.111186170163506,0.223262884922577,0.223262884922577,"Sides"
"PF3D7_0823300",0.0108475770044323,0.148826497687249,0.214972935071547,-0.0552988603798651,0.214972935071547,"Mid",-0.00311774087113634,-0.133673826889215,-0.102671457519714,-0.0341201102406372,-0.133673826889215,"Right",-0.0139653178755686,-0.282500324576464,-0.317644392591261,0.021178750139228,-0.317644392591261,"Mid"
"PF3D7_0823400",0.424248776604075,0.289256978050686,0.301717610733527,0.411788143921233,0.424248776604075,"Left",0.412011203955195,0.213439215105022,0.465063153755162,0.160387265305055,0.465063153755162,"Mid",-0.0122375726488795,-0.0758177629456636,0.163345543021635,-0.251400878616178,-0.251400878616178,"Sides"
"PF3D7_0823500",-0.836183340763085,-0.646631869469179,-1.01222245360798,-0.47059275662428,-1.01222245360798,"Mid",-0.783556761930652,-0.31513288564974,-0.822768488185244,-0.275921159395148,-0.822768488185244,"Mid",0.0526265788324336,0.331498983819439,0.18945396542274,0.194671597229132,0.331498983819439,"Right"
"PF3D7_0823600",0.289524854558726,0.29595799482218,0.462966776752289,0.122516072628617,0.462966776752289,"Mid",0.161792280889955,-0.626807171959735,-0.234579434009854,-0.230435457059925,-0.626807171959735,"Right",-0.127732573668771,-0.922765166781915,-0.697546210762143,-0.352951529688542,-0.922765166781915,"Right"
"PF3D7_0823700",0.380696818943449,0.277552509237059,0.238973974125848,0.41927535405466,0.41927535405466,"Sides",0.0804413412573212,0.469026366428697,0.404477071966236,0.144990635719782,0.469026366428697,"Right",-0.300255477686128,0.191473857191638,0.165503097840388,-0.274284718334878,-0.300255477686128,"Left"
"PF3D7_0823800",0.0220242468640559,0.237966892619308,0.304193343835324,-0.0442022043519598,0.304193343835324,"Mid",-0.091265831254452,0.241805197419215,0.140757323848237,0.00978204231652597,0.241805197419215,"Right",-0.113290078118508,0.00383830479990702,-0.163436019987087,0.0539842466684858,-0.163436019987087,"Mid"
"PF3D7_0823900",-0.0528916928225295,-0.188323737683275,-0.116578280705482,-0.124637149800323,-0.188323737683275,"Right",0.213231431171834,0.300469706111402,0.393189394978886,0.120511742304349,0.393189394978886,"Mid",0.266123123994363,0.488793443794677,0.509767675684369,0.245148892104672,0.509767675684369,"Mid"
"PF3D7_0824000",-0.0211930418477596,0.585501064040992,0.470653758632253,0.0936542635609795,0.585501064040992,"Right",0.72483568900624,-0.167826377217062,0.247996472993707,0.30901283879547,0.72483568900624,"Left",0.746028730853999,-0.753327441258054,-0.222657285638545,0.21535857523449,-0.753327441258054,"Right"
"PF3D7_0824100",0.032548388573626,-0.2549228287164,-0.301883440128352,0.079508999985578,-0.301883440128352,"Mid",0.361557688210265,0.247656739162695,0.380607551255092,0.228606876117868,0.380607551255092,"Mid",0.329009299636639,0.502579567879095,0.682490991383444,0.14909787613229,0.682490991383444,"Mid"
"PF3D7_0824200",0.343922602856566,-0.137221709549492,-0.23797844810368,0.444679341410754,0.444679341410754,"Sides",0.140002424034719,0.0400780478946623,0.109193921665953,0.0708865502634277,0.140002424034719,"Left",-0.203920178821848,0.177299757444154,0.347172369769633,-0.373792791147327,-0.373792791147327,"Sides"
"PF3D7_0824300",0.0267458806329698,-0.060076030307582,-0.0156667876255138,-0.0176633620490986,-0.060076030307582,"Right",0.102123449231644,-0.150481746830122,0.116722862110755,-0.165081159709234,-0.165081159709234,"Sides",0.0753775685986738,-0.0904057165225403,0.132389649736269,-0.147417797660136,-0.147417797660136,"Sides"
"PF3D7_0824400",0.246972118498939,0.44827818630577,0.536835683823929,0.15841462098078,0.536835683823929,"Mid",0.130989447911264,0.337021120686979,0.421059745308999,0.0469508232892441,0.421059745308999,"Mid",-0.115982670587675,-0.111257065618791,-0.11577593851493,-0.111463797691536,-0.115982670587675,"Left"
"PF3D7_0824500",-0.496648118131951,-0.103129137871672,-0.345501519034168,-0.254275736969456,-0.496648118131951,"Left",-0.209002349760102,0.0496192636481063,0.0263652785385063,-0.185748364650502,-0.209002349760102,"Left",0.287645768371849,0.152748401519778,0.371866797572675,0.0685273723189532,0.371866797572675,"Mid"
"PF3D7_0824600",0.0895631901573392,-0.308805568560801,-0.285711704696128,0.066469326292666,-0.308805568560801,"Right",0.0108851860928198,0.138425582438256,0.151335980393597,-0.00202521186252118,0.151335980393597,"Mid",-0.0786780040645195,0.447231150999057,0.437047685089725,-0.0684945381551872,0.447231150999057,"Right"
"PF3D7_0824700",-0.09497490384114,-0.543330715578673,-0.755924682312918,0.117619062893105,-0.755924682312918,"Mid",0.00400771841643425,0.127616980076666,-0.0140816914675422,0.145706389960643,0.145706389960643,"Sides",0.0989826222575743,0.670947695655339,0.741842990845376,0.0280873270675379,0.741842990845376,"Mid"
"PF3D7_0824800",0.013206872869606,0.222995934135799,0.365719721434288,-0.129516914428884,0.365719721434288,"Mid",-0.00682953714299974,-0.195925485253575,-0.0804621157586673,-0.122292906637908,-0.195925485253575,"Right",-0.0200364100126057,-0.418921419389374,-0.446181837192956,0.00722400779097588,-0.446181837192956,"Mid"
"PF3D7_0824900",0.158444556077891,0.288608565846974,0.445959442247697,0.00109367967716768,0.445959442247697,"Mid",-0.0739071710846208,-0.234495104167871,-0.204638635314752,-0.10376363993774,-0.234495104167871,"Right",-0.232351727162512,-0.523103670014845,-0.650598077562449,-0.104857319614908,-0.650598077562449,"Mid"
