"","ctl-treatA_MaxVal","ctl-treatB_MaxVal","treatA-treatB_MaxVal","ctl-treatA_MaxTime","ctl-treatB_MaxTime","treatA-treatB_MaxTime"
"PF3D7_1321100",-0.467369546945765,-0.0511647060779505,0.497637485966762,"ring","ring-ring","ring"
"PF3D7_1321200",0.420455636005816,0.445506900478494,0.476682487891559,"ring","ring","ring"
"PF3D7_1321300",0.289227597341105,-0.192462009411326,-0.40997250266889,"ring","ring","ring"
"PF3D7_1321400",-0.337946614038325,0.275124256866798,0.613070870905123,"ring","ring","ring"
"PF3D7_1321500",-0.509996250485257,0.274425720546022,0.694725773823692,"ring","ring","ring"
"PF3D7_1321600",-0.918129853403103,-0.235428063584911,0.89936652811649,"ring","ring","ring"
"PF3D7_1321700",-0.145032591471265,-0.385388700874319,-0.435200222592032,"ring","ring","ring"
"PF3D7_1321800",-0.204731944130071,0.244251969294231,0.377577889389274,"ring","ring","ring"
"PF3D7_1321900",0.236807496832238,0.358698188002294,0.380770075482035,"ring","ring","ring"
"PF3D7_1322000",-0.855396346334585,0.339934467304199,0.970380055461762,"ring-ring","ring","ring"
"PF3D7_1322100",-0.190668939258039,-0.437882299693722,-0.459345864556044,"ring","ring","ring"
"PF3D7_1322200",0.133542171936754,-0.185444242764768,-0.223311308254417,"ring-ring","ring","ring"
"PF3D7_1322300",0.2828440884683,-0.475041002498515,-0.492407669452255,"ring","ring-ring","ring"
"PF3D7_1322400",-0.535205345170976,-0.881491258268611,-0.568077247637024,"ring","ring","ring"
"PF3D7_1322500",-0.405590000329082,0.928775793780582,1.01813806455808,"ring","ring","ring"
"PF3D7_1322600",-1.51959305260234,-0.439287897077172,1.34046802576619,"ring","ring","ring"
"PF3D7_1322700",-0.791898800004159,0.506339275706156,1.16182805078172,"ring","ring-ring","ring"
"PF3D7_1322800",-0.395936721745733,0.743828891993299,1.05498623399113,"ring","ring","ring"
"PF3D7_1322900",0.633918788166904,0.196405424873945,-0.456370150993401,"ring","ring","ring"
"PF3D7_1323000",-0.663035011256431,0.319691302626241,0.655271751709157,"ring","ring","ring"
"PF3D7_1323100",-0.395774667282078,0.0964158923031711,0.474073249572245,"ring","ring","ring"
"PF3D7_1323200",-0.249841411716632,-0.251502319619811,-0.149358698959097,"ring","ring","ring-ring"
"PF3D7_1323300",-0.304755620118673,0.540824239578796,0.668367945903624,"ring","ring","ring"
"PF3D7_1323400",0.108426930295216,-0.272791183903721,-0.303955731558876,"ring","ring","ring"
"PF3D7_1323500",-0.0981388837079045,-0.319969697968783,0.335073130347269,"ring-ring","ring","ring"
"PF3D7_1323600",-0.294061122149181,0.128052492154543,0.295464933087889,"ring-ring","ring","ring"
"PF3D7_1323700",-1.09424233888172,-0.446766264847953,0.700802497297437,"ring","ring","ring"
"PF3D7_1323800",0.498193153210947,-0.289196542174045,-0.578258217788254,"ring","ring-ring","ring"
"PF3D7_1323900",-0.272554507445845,-0.307000881159435,-0.117470899197693,"ring","ring","ring"
"PF3D7_1324000",-0.173852169004332,-0.476669158663442,-0.327180160800042,"ring","ring","ring"
"PF3D7_1324100",-0.420077752789264,0.173075899103375,0.593153651892639,"ring","ring","ring"
"PF3D7_1324200",-0.254613103941182,0.193644041607104,0.306608888708782,"ring","ring-ring","ring-ring"
"PF3D7_1324300",-0.57468130764835,-0.674911162429103,-0.426322624164935,"ring","ring","ring"
"PF3D7_1324400",-0.521624051550786,-0.221444054696278,0.384416706172481,"ring","ring","ring"
"PF3D7_1324500",-0.209094885010388,0.277125983247457,0.305449518911276,"ring-ring","ring","ring"
"PF3D7_1324600",0.288363031885436,-0.257390489141347,-0.545753521026783,"ring","ring","ring"
"PF3D7_1324700",-0.386350443361972,0.342293222752698,0.685356937719315,"ring","ring","ring"
"PF3D7_1324800",-0.228057336689149,0.398640766343204,0.626698103032353,"ring","ring","ring"
"PF3D7_1324900",0.282946202784103,0.402786256474616,0.119840053690513,"ring","ring","ring"
"PF3D7_1325000",0.607934633281341,0.301651231623349,0.408647477613112,"ring-ring","ring-ring","ring"
"PF3D7_1325100",0.615524269566089,0.174821628710031,-0.440702640856058,"ring","ring","ring"
"PF3D7_1325200",-0.209135674562787,0.434187108022844,0.64332278258563,"ring","ring","ring"
"PF3D7_1325300",0.632919997161406,-0.556278375549253,-0.729859200597831,"ring","ring-ring","ring"
"PF3D7_1325400",0.120961074412646,0.208778421897573,0.168937390467334,"ring","ring","ring-ring"
"PF3D7_1325500",0.284715903248139,0.369900057542892,0.110070905579916,"ring","ring","ring"
"PF3D7_1325600",-0.417228717023998,0.395200858880716,0.690625275231803,"ring","ring","ring"
"PF3D7_1325700",0.3923417893565,0.484454691102212,0.197349311535172,"ring","ring","ring"
"PF3D7_1325800",-0.348101959995917,-0.582546650809019,-0.53970884700352,"ring","ring","ring"
"PF3D7_1325900",-0.392999213180763,-0.0962301543085818,0.296769058872181,"ring","ring","ring"
"PF3D7_1326000",-0.554378375080023,0.237652194040408,0.79203056912043,"ring","ring","ring"
"PF3D7_1326100",0.36690118192958,0.250476848110347,-0.228203073020391,"ring","ring","ring"
"PF3D7_1326200",-0.230754078999338,0.346324360958603,0.455447564650115,"ring","ring","ring"
"PF3D7_1326300",0.0764773146324451,0.0893522270160541,-0.101675236731358,"ring","ring","ring-ring"
"PF3D7_1326400",0.126071052719463,0.32411664671624,0.420415620534992,"ring","ring","ring"
"PF3D7_1326500",-0.224565855018824,-0.449732090533017,-0.303780411995237,"ring-ring","ring","ring"
"PF3D7_1326600",-0.211785601677624,0.127009481976303,0.129604549274069,"ring","ring-ring","ring"
"PF3D7_1326700",0.559350247253141,-0.149996497287257,-0.662967524027373,"ring","ring","ring"
"PF3D7_1326800",-0.101806444148507,0.130116806771041,0.090340798742716,"ring-ring","ring","ring"
"PF3D7_1326900",0.537494403058776,0.0635574221921175,-0.497040078627432,"ring","ring","ring"
"PF3D7_1327000",0.575482669476655,0.245592742696792,-0.329889926779863,"ring","ring","ring"
"PF3D7_1327100",0.429737221338221,0.434090333490912,0.201428228726065,"ring","ring","ring-ring"
"PF3D7_1327200",0.081345249690662,-0.233394272515011,-0.257518397635469,"ring-ring","ring","ring"
"PF3D7_1327300",-0.7334774338321,-0.520168911459473,0.711938468057404,"ring","ring","ring"
"PF3D7_1327400",0.553561073403206,0.299832369423679,0.541316024519135,"ring","ring","ring"
"PF3D7_1327500",0.0507213365584245,0.106934761618204,0.0984977997827558,"ring","ring","ring-ring"
"PF3D7_1327600",-0.144601777027895,0.32407975258708,0.256096447703654,"ring-ring","ring","ring"
"PF3D7_1327700",-0.161003216769425,-0.211513542534339,-0.0644875427088918,"ring","ring-ring","ring-ring"
"PF3D7_1327800",0.167845229082025,0.312992461167959,0.278707638812137,"ring","ring","ring"
"PF3D7_1328000",-0.736427341617836,0.232868719219214,0.929806062203695,"ring","ring","ring"
"PF3D7_1328100",0.487964210811852,0.48337915654732,-0.0764750524989626,"ring","ring","ring"
"PF3D7_1328200",-0.40755076517491,-0.313209803260463,-0.175238704958281,"ring","ring","ring-ring"
"PF3D7_1328300",0.334505878502981,0.423121707750098,0.262945839297341,"ring","ring","ring"
"PF3D7_1328400",0.527752641969615,0.457302649327251,0.363227731456957,"ring","ring","ring"
"PF3D7_1328500",0.637314112337304,0.40473168553185,-0.232582426805454,"ring","ring","ring"
"PF3D7_1328600",-0.487825449590198,-0.245615493778572,0.284804961750792,"ring","ring-ring","ring"
"PF3D7_1328700",-1.25386407631826,-0.714062747992085,-0.739146143148374,"ring","ring","ring"
"PF3D7_1328800",-0.688838123711792,0.383374379700675,0.932492322658372,"ring","ring","ring"
"PF3D7_1328900",0.318158936977269,0.25607132221022,-0.271966591032682,"ring","ring","ring-ring"
"PF3D7_1329000",0.384794481569063,-0.128280345542062,-0.513074827111125,"ring","ring","ring"
"PF3D7_1329100",0.222299089618566,0.264977841369085,0.212170580962722,"ring","ring","ring"
"PF3D7_1329200",0.181900209143036,-0.212911444810443,-0.232112289023455,"ring","ring-ring","ring"
"PF3D7_1329300",-0.579092895686029,0.36947331087484,0.869505775197721,"ring","ring","ring"
"PF3D7_1329400",0.314475562914789,0.210039359793032,-0.245585072660605,"ring","ring","ring"
"PF3D7_1329500",0.102635616565457,-0.227239182785343,-0.195018086043074,"ring","ring","ring"
"PF3D7_1329600",0.749014172329077,0.307923242112411,-0.441090930216666,"ring","ring","ring"
"PF3D7_1329700",0.215883492119491,0.668865016134484,0.466642895443648,"ring","ring","ring"
"PF3D7_1329800",0.418168368832831,0.331900336334654,-0.244142296968641,"ring","ring","ring-ring"
"PF3D7_1329900",0.420802142124617,0.161176305145328,-0.275583418448399,"ring","ring","ring"
"PF3D7_1330000",-0.283676167763875,0.421199284428026,0.52311106464813,"ring","ring","ring"
"PF3D7_1330100",0.119015670220497,0.140974817874721,0.191130556529265,"ring","ring","ring"
"PF3D7_1330200",0.425938321194556,0.289830832380868,0.523211424690715,"ring-ring","ring-ring","ring"
"PF3D7_1330300",-0.117332109786586,0.430066296115549,0.332907901544337,"ring-ring","ring","ring"
"PF3D7_1330400",-0.424515652388456,0.124710009873861,0.487054885363404,"ring","ring","ring"
"PF3D7_1330500",-0.285678301998715,-0.137063185288067,0.20188740085752,"ring","ring","ring"
"PF3D7_1330600",-0.257765587588295,0.302753669803608,0.300068266911623,"ring-ring","ring","ring"
"PF3D7_1330700",-0.229883282937549,0.212072780087787,0.429749828106597,"ring","ring","ring"
"PF3D7_1330800",0.388433584685794,-0.291535790037669,-0.679969374723463,"ring","ring","ring"
"PF3D7_1331000",0.0933200489790734,-0.114921352412146,-0.149295601549245,"ring-ring","ring","ring-ring"
"PF3D7_1331100",0.599608730698184,0.50762954283919,-0.093967274322345,"ring","ring","ring"
"PF3D7_1331200",0.408963750496044,-0.0632457461532734,-0.472209496649318,"ring","ring","ring"
"PF3D7_1331300",-0.267926580809185,0.561339570716777,0.693794288109623,"ring-ring","ring","ring"
"PF3D7_1331400",0.219882022460877,-0.123739127545557,-0.319498934302193,"ring-ring","ring","ring-ring"
"PF3D7_1331500",0.0703139466670937,0.0583175010932587,0.0375548118371356,"ring","ring","ring"
"PF3D7_1331600",-0.63172590040787,0.115757134475951,0.703363053719268,"ring","ring","ring"
"PF3D7_1331700",0.635912108934714,0.382896376684728,-0.253015732249986,"ring","ring","ring"
"PF3D7_1331800",-0.463052815211013,-0.287458404797142,0.175594410413871,"ring","ring","ring"
"PF3D7_1331900",-1.50032144048878,0.569531600976839,1.21994937924214,"ring","ring-ring","ring"
"PF3D7_1332000",0.153199763146557,0.243204141690789,-0.117622236897175,"ring","ring","ring"
"PF3D7_1332100",-0.568175105248515,0.27187711340021,0.662492450123906,"ring","ring","ring"
"PF3D7_1332200",-0.588802890635215,0.117070956339847,0.705873846975063,"ring","ring","ring"
"PF3D7_1332300",-0.306693115544988,0.310190424628449,0.459623134640912,"ring","ring","ring"
"PF3D7_1332400",0.758273169340706,0.35725261124748,-0.401020558093226,"ring","ring","ring"
"PF3D7_1332500",0.0393717894038669,0.18103326012691,-0.187651121563879,"ring","ring","ring"
"PF3D7_1332600",-0.222878872556952,0.241642764533712,0.455350381326745,"ring","ring","ring"
"PF3D7_1332700",0.200852761081839,-0.192569682056531,-0.202811982102585,"ring","ring-ring","ring"
"PF3D7_1332800",0.407029850267047,0.33848020182559,-0.408172544977993,"ring","ring","ring"
"PF3D7_1332900",0.810285832570454,0.581845823157681,-0.228440009412772,"ring","ring","ring"
"PF3D7_1333000",0.235411267070056,0.338835557460835,0.226999189962535,"ring","ring","ring"
"PF3D7_1333100",-0.625172326859522,0.137101230869238,0.49348752525813,"ring","ring-ring","ring"
"PF3D7_1333200",0.514462914778982,-0.226301143540444,-0.465144817442976,"ring","ring-ring","ring"
"PF3D7_1333300",0.231560740530882,0.362008625402576,0.296575712928068,"ring","ring","ring"
"PF3D7_1333400",0.586797182876259,0.287371963618361,-0.387997070698381,"ring","ring","ring"
"PF3D7_1333500",0.92940372929327,0.553883361953147,-0.378281365525737,"ring","ring","ring"
"PF3D7_1333600",0.499643457501653,0.218137675125762,-0.281505782375891,"ring","ring","ring"
"PF3D7_1333700",-0.211766911505172,0.180813763606112,0.204507440932023,"ring-ring","ring","ring"
"PF3D7_1333800",0.488240567546397,0.633250983703871,0.21489598515272,"ring","ring","ring"
"PF3D7_1333900",-0.270093922095648,0.269992211725072,0.3584857477889,"ring-ring","ring","ring"
"PF3D7_1334000",-0.309469644923492,0.288798686566732,0.598268331490225,"ring","ring","ring"
"PF3D7_1334100",0.401243851972757,-0.167415463438243,-0.395685577807849,"ring","ring-ring","ring"
"PF3D7_1334200",0.53152052128549,0.41987705798686,-0.420272896905695,"ring","ring","ring"
"PF3D7_1334300",0.710242006147225,-0.183305859160552,-0.833132409692399,"ring","ring","ring"
"PF3D7_1334400",-1.45802135684384,-0.56791522490907,0.928816747180268,"ring","ring-ring","ring"
"PF3D7_1334500",-0.169817615786881,-0.436084237975865,-0.418466238132855,"ring-ring","ring","ring"
"PF3D7_1334600",-0.207337723106225,-0.420877903704029,-0.349138560077654,"ring","ring","ring"
"PF3D7_1334700",0.368764624430579,0.447621572574355,0.219995353647878,"ring","ring","ring"
"PF3D7_1334800",-0.690999590257182,0.364532249658487,0.873696260771873,"ring","ring-ring","ring"
"PF3D7_1334900",-0.616539011754775,0.535987433913301,1.11839825858478,"ring","ring","ring"
"PF3D7_1335000",-1.07527444485267,-0.99022918711842,-0.166102799449033,"ring","ring","ring-ring"
"PF3D7_1335100",-0.34435759221565,0.59564183858654,0.868413277405947,"ring-ring","ring","ring-ring"
"PF3D7_1335200",-1.57794481641705,-1.07542267739588,0.909482658858456,"ring","ring","ring"
"PF3D7_1335300",-0.789143852826476,0.148792780298962,0.778924715191148,"ring","ring-ring","ring"
"PF3D7_1335400",-0.638375667684199,0.424216593954024,1.06259226163822,"ring","ring","ring"
"PF3D7_1335500",-0.531434751246063,0.513141299251219,0.818484922257975,"ring","ring","ring"
"PF3D7_1335600",0.200742973935182,0.276499550909003,-0.113134047107519,"ring","ring","ring"
"PF3D7_1335700",0.434183537221739,-0.227836631058238,-0.569533906032178,"ring","ring","ring"
"PF3D7_1335800",0.251696695362172,0.408237895961071,0.288418655466088,"ring","ring-ring","ring"
"PF3D7_1335900",-0.520588613768954,-0.290136888444619,0.372322036455819,"ring","ring","ring"
"PF3D7_1336000",-0.102780599200876,-0.264896021547546,-0.266409156341823,"ring-ring","ring","ring"
"PF3D7_1336100",-0.787634150668189,-0.178341827940669,0.609292322727519,"ring","ring","ring"
"PF3D7_1336200",-0.480326259993575,-0.446993970621757,-0.47584927376805,"ring","ring","ring"
"PF3D7_1336300",0.431085372896912,-0.435292831143966,-0.585508968320044,"ring-ring","ring","ring-ring"
"PF3D7_1336400",-0.468143291107091,-0.300621944265136,0.353940947903902,"ring","ring-ring","ring"
"PF3D7_1336500",-1.13345736346745,-0.683023594648152,0.655005256470152,"ring","ring","ring"
"PF3D7_1336600",0.343903852827929,0.598348419040358,0.254444566212429,"ring","ring","ring"
"PF3D7_1336700",-0.216410222312596,0.0724506119527782,0.188728078248825,"ring","ring","ring"
"PF3D7_1336800",0.521143611997119,0.156147757244945,-0.36883498662551,"ring","ring","ring"
"PF3D7_1336900",0.301844062154329,0.307398100138657,0.156789455579395,"ring","ring","ring"
"PF3D7_1337000",0.602471617561214,0.597472433562093,-0.337779992529895,"ring","ring","ring"
"PF3D7_1337100",-0.397394742601214,0.407115650560166,0.271910488255742,"ring-ring","ring","ring"
"PF3D7_1337200",0.81095506417708,0.37142905517111,-0.43952600900597,"ring","ring","ring"
"PF3D7_1337300",0.66948691156615,0.356486823017465,-0.313000088548684,"ring","ring","ring"
"PF3D7_1337400",0.497533305892327,0.168229068594979,-0.369640319036655,"ring","ring","ring"
"PF3D7_1337500",-0.251288327011316,-0.886051531887226,-0.63476320487591,"ring","ring","ring"
"PF3D7_1337600",-1.41265463596678,-0.463724712069363,1.31341765063795,"ring","ring","ring"
"PF3D7_1337700",-0.267688906296167,-0.0835114305042944,0.213585851434147,"ring-ring","ring-ring","ring"
"PF3D7_1337800",-1.21272585992527,0.202211299823599,1.39227327352294,"ring","ring","ring"
"PF3D7_1337900",0.305744852476526,0.230708744682175,-0.109465697809234,"ring","ring","ring"
"PF3D7_1338000",-0.405477068315171,0.168009864014815,0.376356672727911,"ring","ring","ring"
"PF3D7_1338100",0.191623248699942,0.216710143129424,-0.129430027076834,"ring","ring","ring"
"PF3D7_1338200",0.475454427687153,0.144937720333076,-0.36399381888902,"ring","ring","ring"
"PF3D7_1338300",0.689256891247932,0.416920249413834,-0.272336641834098,"ring","ring","ring"
"PF3D7_1338400",-0.227282618929312,-0.101849401540715,0.214925180497399,"ring","ring-ring","ring"
"PF3D7_1338500",0.449822664182056,0.523080141421553,0.430237516154761,"ring","ring","ring"
"PF3D7_1338600",0.176498891493108,0.523554493068827,0.347055601575719,"ring","ring","ring"
"PF3D7_1338700",-0.237255838299444,-0.256776020850253,0.35105900118353,"ring-ring","ring","ring"
"PF3D7_1338800",0.32531052777142,-0.0965998244842335,-0.26920570992984,"ring","ring","ring"
"PF3D7_1338900",0.366389475477257,0.404033658570935,0.260924338264732,"ring","ring","ring"
"PF3D7_1339000",-0.522313658710729,-0.273782578431975,-0.282202842002005,"ring","ring","ring-ring"
"PF3D7_1339100",0.525029954222162,0.44971455271869,0.695944491960343,"ring-ring","ring-ring","ring"
"PF3D7_1339300",0.50083218420634,0.227866866960057,-0.272965317246283,"ring","ring","ring"
"PF3D7_1339400",-0.509921487923045,0.365438918327545,0.721278480808527,"ring","ring","ring"
"PF3D7_1339500",0.558440215431919,0.398468667816545,0.463487761936969,"ring","ring","ring"
"PF3D7_1339600",0.571449749406308,0.200267070019121,-0.371182679387187,"ring","ring","ring"
"PF3D7_1339700",-0.311747532827512,-0.0807656177734394,0.230981915054073,"ring","ring","ring"
"PF3D7_1339800",-0.371629416334201,0.166181298003217,0.460206619537632,"ring","ring","ring"
"PF3D7_1339900",0.477960609992378,-0.126259365628487,-0.52040035781096,"ring","ring","ring"
"PF3D7_1340000",0.556701678302289,-0.427011104463922,-0.86671114187217,"ring","ring","ring"
"PF3D7_1340100",-0.412270493221067,-0.324402238839206,0.344430544200679,"ring","ring","ring"
"PF3D7_1340200",0.597758147078074,0.393000069944904,-0.307987401723157,"ring","ring","ring-ring"
"PF3D7_1340300",-0.443892001505238,-1.26533945974867,-0.835219485817865,"ring","ring","ring"
"PF3D7_1340400",-0.904819367718312,-0.491326634500171,0.472721392049724,"ring","ring-ring","ring"
"PF3D7_1340500",0.437398707671012,-0.55564744719104,-0.829455140909359,"ring","ring","ring"
"PF3D7_1340600",0.203486349150955,0.250224283579833,-0.183092527731701,"ring","ring","ring"
"PF3D7_1340700",0.399677868473256,0.734220729272675,0.422544286260383,"ring","ring","ring"
